thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::3,SPD,agree,Zustimmung,0,0.0,-1.2463479042053223,-0.3713478446006775,-4.871347904205322,0.2919260859489441,0.7002943158149719,0.007779567968100309,Neutral,-0.8860478103160858,0.2919260859489441,0
BT21::3,SPD,agree,Zustimmung,0,0.5,-1.3360799551010132,-0.3360799551010132,-4.961080074310303,0.2670276463031769,0.7258563041687012,0.0071160453371703625,Neutral,-1.0097559094429016,0.2670276463031769,0
BT21::3,SPD,agree,Zustimmung,0,1.0,-1.2463557720184326,-0.37135574221611023,-4.8713555335998535,0.2919261157512665,0.7002943158149719,0.007779567968100309,Neutral,-0.8860477805137634,0.2919261157512665,0
BT21::3,SPD,agree,Zustimmung,0,2.0,-1.246393084526062,-0.3713930547237396,-4.871393203735352,0.2919261157512665,0.7002943158149719,0.007779567968100309,Neutral,-0.8860477805137634,0.2919261157512665,0
BT21::3,SPD,agree,Zustimmung,0,4.0,-1.2464101314544678,-0.371410071849823,-4.871409893035889,0.2919260859489441,0.7002943158149719,0.007779567968100309,Neutral,-0.8860478103160858,0.2919260859489441,0
BT21::3,SPD,agree,Zustimmung,0,8.0,-1.2464103698730469,-0.3714103400707245,-4.871410369873047,0.2919261157512665,0.7002943158149719,0.007779567968100309,Neutral,-0.8860477805137634,0.2919261157512665,0
BT21::4,SPD,disagree,Ablehnung,0,0.0,-6.234511375427246,-1.2345112562179565,-0.35951128602027893,0.0019784828182309866,0.2936328649520874,0.7043886184692383,A,0.868284672498703,0.7043886184692383,1
BT21::4,SPD,disagree,Ablehnung,0,0.5,-6.233817100524902,-1.2338171005249023,-0.3588171601295471,0.0019784828182309866,0.2936328947544098,0.7043886184692383,A,0.8682846426963806,0.7043886184692383,1
BT21::4,SPD,disagree,Ablehnung,0,1.0,-6.024025917053223,-1.149025797843933,-0.3990257978439331,0.0024435154628008604,0.3200373649597168,0.6775190830230713,A,0.7423938512802124,0.6775190830230713,1
BT21::4,SPD,disagree,Ablehnung,0,2.0,-6.234042167663574,-1.2340421676635742,-0.35904213786125183,0.0019784828182309866,0.2936328649520874,0.7043886184692383,A,0.8682847321033478,0.7043886184692383,1
BT21::4,SPD,disagree,Ablehnung,0,4.0,-6.234415054321289,-1.234415054321289,-0.35941511392593384,0.0019784828182309866,0.2936328947544098,0.7043886184692383,A,0.8682846426963806,0.7043886184692383,1
BT21::4,SPD,disagree,Ablehnung,0,8.0,-6.233791351318359,-1.2337912321090698,-0.3587912619113922,0.0019784828182309866,0.2936328649520874,0.7043886184692383,A,0.868284672498703,0.7043886184692383,1
BT21::6,SPD,agree,Zustimmung,0,0.0,-2.1213817596435547,-0.37138187885284424,-1.7463818788528442,0.12180870771408081,0.7009606957435608,0.1772306114435196,Neutral,-1.9754125028848648,0.12180870771408081,0
