thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,AfD,disagree,Ablehnung,0,0.0,-0.9200438261032104,-0.5450438261032104,-4.9200439453125,0.4043169617652893,0.5882776975631714,0.007405323442071676,Neutral,-4.898123383522034,0.007405323442071676,0
BT21::1,AfD,disagree,Ablehnung,0,0.5,-0.9200495481491089,-0.5450495481491089,-4.920049667358398,0.4043169617652893,0.5882776975631714,0.007405323442071676,Neutral,-4.898123383522034,0.007405323442071676,0
BT21::1,AfD,disagree,Ablehnung,0,1.0,-0.9191867113113403,-0.5441867113113403,-5.044186592102051,0.4046690762042999,0.5887899994850159,0.006540866568684578,Neutral,-5.023123145103455,0.006540866568684578,0
BT21::1,AfD,disagree,Ablehnung,0,2.0,-0.919209897518158,-0.544209897518158,-5.044209957122803,0.4046690762042999,0.5887899994850159,0.006540866568684578,Neutral,-5.023123323917389,0.006540866568684578,0
BT21::1,AfD,disagree,Ablehnung,0,4.0,-0.9936389327049255,-0.49363893270492554,-5.11863899230957,0.37525075674057007,0.6186838746070862,0.00606536353006959,Neutral,-5.099077045917511,0.00606536353006959,0
BT21::1,AfD,disagree,Ablehnung,0,8.0,-0.9174988269805908,-0.5424988269805908,-5.042498588562012,0.4046690762042999,0.5887899994850159,0.006540866568684578,Neutral,-5.023123025894165,0.006540866568684578,0
BT21::2,AfD,agree,Zustimmung,0,0.0,-0.5393978953361511,-0.9143978953361511,-5.039397716522217,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,0.35896575450897217,0.5887899994850159,1
BT21::2,AfD,agree,Zustimmung,0,0.5,-0.5393543839454651,-0.9143543839454651,-5.03935432434082,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,0.35896575450897217,0.5887899994850159,1
BT21::2,AfD,agree,Zustimmung,0,1.0,-0.4911445379257202,-0.9911445379257202,-4.99114465713501,0.6181846261024475,0.3749479353427887,0.00686741154640913,Z,0.4818500280380249,0.6181846261024475,1
BT21::2,AfD,agree,Zustimmung,0,2.0,-0.5393438339233398,-0.9143438339233398,-5.03934383392334,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,0.35896575450897217,0.5887899994850159,1
BT21::2,AfD,agree,Zustimmung,0,4.0,-0.5934153199195862,-0.8434153199195862,-4.968415260314941,0.5582260489463806,0.4347468912601471,0.007027029059827328,Z,0.23396575450897217,0.5582260489463806,1
BT21::2,AfD,agree,Zustimmung,0,8.0,-0.5402563810348511,-0.9152563810348511,-4.915256500244141,0.5882776975631714,0.4043169617652893,0.007405323442071676,Z,0.3568500280380249,0.5882776975631714,1
BT21::5,AfD,disagree,Ablehnung,0,0.0,-0.26275643706321716,-1.5127564668655396,-5.01275634765625,0.7721074819564819,0.2212125062942505,0.006680038757622242,Z,-5.001928955316544,0.006680038757622242,0
BT21::5,AfD,disagree,Ablehnung,0,0.5,-0.23649407923221588,-1.6114940643310547,-4.986494064331055,0.7927125692367554,0.20042912662029266,0.0068583074025809765,Z,-4.975412607192993,0.0068583074025809765,0
BT21::5,AfD,disagree,Ablehnung,0,1.0,-0.2641359269618988,-1.5141359567642212,-4.889135837554932,0.7714213132858276,0.22101591527462006,0.007562748622149229,Z,-4.876928955316544,0.007562748622149229,0
BT21::5,AfD,disagree,Ablehnung,0,2.0,-0.23742346465587616,-1.6124234199523926,-4.862423419952393,0.7919893860816956,0.20024627447128296,0.0077643911354243755,Z,-4.850412577390671,0.0077643911354243755,0
BT21::5,AfD,disagree,Ablehnung,0,4.0,-0.26362621784210205,-1.513626217842102,-4.8886260986328125,0.7714213132858276,0.22101591527462006,0.007562748622149229,Z,-4.876928925514221,0.007562748622149229,0
BT21::5,AfD,disagree,Ablehnung,0,8.0,-0.26274773478507996,-1.5127477645874023,-5.012747764587402,0.7721074819564819,0.2212125062942505,0.006680038757622242,Z,-5.001929074525833,0.006680038757622242,0
BT21::7,AfD,disagree,Ablehnung,0,0.0,-0.16143712401390076,-2.0364370346069336,-4.161437034606934,0.8534821271896362,0.1308857500553131,0.01563207060098648,Z,-4.142674997448921,0.01563207060098648,0
BT21::7,AfD,disagree,Ablehnung,0,0.5,-0.159573495388031,-2.034573554992676,-4.284573554992676,0.8550527691841125,0.13112659752368927,0.013820640742778778,Z,-4.267675146460533,0.013820640742778778,0
BT21::7,AfD,disagree,Ablehnung,0,1.0,-0.17707666754722595,-1.9270766973495483,-4.302076816558838,0.8403803706169128,0.14603619277477264,0.013583483174443245,Z,-4.285224348306656,0.013583483174443245,0
BT21::7,AfD,disagree,Ablehnung,0,2.0,-0.17691287398338318,-1.9269129037857056,-4.301912784576416,0.8403803706169128,0.14603619277477264,0.013583483174443245,Z,-4.285224109888077,0.013583483174443245,0
BT21::7,AfD,disagree,Ablehnung,0,4.0,-0.1770733743906021,-1.927073359489441,-4.3020734786987305,0.8403803706169128,0.14603619277477264,0.013583483174443245,Z,-4.285224303603172,0.013583483174443245,0
BT21::7,AfD,disagree,Ablehnung,0,8.0,-0.15964117646217346,-2.0346412658691406,-4.284641265869141,0.8550527691841125,0.13112656772136688,0.013820640742778778,Z,-4.267675071954727,0.013820640742778778,0
BT21::9,AfD,agree,Zustimmung,0,0.0,-6.667377948760986,-1.9173778295516968,-0.16737787425518036,0.0012792206835001707,0.14785780012607574,0.850862979888916,A,-6.66022427380085,0.0012792206835001707,0
BT21::9,AfD,agree,Zustimmung,0,0.5,-6.542811393737793,-1.9178115129470825,-0.16781148314476013,0.0014493003254756331,0.14783263206481934,0.850718080997467,A,-6.535224109888077,0.0014493003254756331,0
BT21::9,AfD,agree,Zustimmung,0,1.0,-6.543010711669922,-1.9180108308792114,-0.16801083087921143,0.0014493003254756331,0.14783263206481934,0.850718080997467,A,-6.535224080085754,0.0014493003254756331,0
BT21::9,AfD,agree,Zustimmung,0,2.0,-6.542970180511475,-1.917970061302185,-0.16797001659870148,0.0014493003254756331,0.14783263206481934,0.850718080997467,A,-6.535224363207817,0.0014493003254756331,0
BT21::9,AfD,agree,Zustimmung,0,4.0,-6.562398433685303,-1.8123983144760132,-0.18739832937717438,0.0014213233953341842,0.16428261995315552,0.8342960476875305,A,-6.554744750261307,0.0014213233953341842,0
BT21::9,AfD,agree,Zustimmung,0,8.0,-6.562409400939941,-1.8124096393585205,-0.18740959465503693,0.0014213233953341842,0.16428261995315552,0.8342960476875305,A,-6.554744452238083,0.0014213233953341842,0
BT21::12,AfD,agree,Zustimmung,0,0.0,-0.8593757748603821,-0.6093757748603821,-3.9843757152557373,0.42956021428108215,0.5515662431716919,0.018873557448387146,Neutral,-0.2836456298828125,0.42956021428108215,0
BT21::12,AfD,agree,Zustimmung,0,0.5,-0.863304853439331,-0.613304853439331,-3.863304853439331,0.4284834563732147,0.5501836538314819,0.021332934498786926,Neutral,-0.2880414128303528,0.4284834563732147,0
BT21::12,AfD,agree,Zustimmung,0,1.0,-0.8617234230041504,-0.6117234230041504,-3.8617234230041504,0.4284834563732147,0.5501836538314819,0.021332934498786926,Neutral,-0.2880414128303528,0.4284834563732147,0
BT21::12,AfD,agree,Zustimmung,0,2.0,-0.8633710741996765,-0.6133710741996765,-3.8633711338043213,0.4284834563732147,0.5501836538314819,0.021332934498786926,Neutral,-0.2880414128303528,0.4284834563732147,0
BT21::12,AfD,agree,Zustimmung,0,4.0,-0.8618314862251282,-0.6118314862251282,-3.8618314266204834,0.4284834563732147,0.5501836538314819,0.021332934498786926,Neutral,-0.2880414128303528,0.4284834563732147,0
BT21::12,AfD,agree,Zustimmung,0,8.0,-0.8616623878479004,-0.6116623878479004,-3.8616623878479004,0.4284834563732147,0.5501836538314819,0.021332934498786926,Neutral,-0.2880414128303528,0.4284834563732147,0
BT21::14,AfD,disagree,Ablehnung,0,0.0,-0.16437287628650665,-1.9143729209899902,-8.539372444152832,0.8517855405807495,0.14801812171936035,0.0001963875547517091,Z,-8.53522376716137,0.0001963875547517091,0
BT21::14,AfD,disagree,Ablehnung,0,0.5,-0.16468332707881927,-1.9146833419799805,-8.53968334197998,0.8517855405807495,0.14801812171936035,0.0001963875547517091,Z,-8.535224214196205,0.0001963875547517091,0
BT21::14,AfD,disagree,Ablehnung,0,1.0,-0.1466711014509201,-2.0216710567474365,-8.646671295166016,0.8668828010559082,0.13294078409671783,0.00017638322606217116,Z,-8.642675280570984,0.00017638322606217116,0
BT21::14,AfD,disagree,Ablehnung,0,2.0,-0.14687955379486084,-2.0218796730041504,-8.521879196166992,0.8668625354766846,0.13293765485286713,0.00019986370170954615,Z,-8.517674624919891,0.00019986370170954615,0
BT21::14,AfD,disagree,Ablehnung,0,4.0,-0.14718374609947205,-2.022183656692505,-8.647183418273926,0.8668828010559082,0.13294079899787903,0.00017638322606217116,Z,-8.642674759030342,0.00017638322606217116,0
BT21::14,AfD,disagree,Ablehnung,0,8.0,-0.14686575531959534,-2.0218658447265625,-8.646865844726562,0.8668828010559082,0.13294075429439545,0.00017638322606217116,Z,-8.642675071954727,0.00017638322606217116,0
BT21::15,AfD,disagree,Ablehnung,0,0.0,-0.18291637301445007,-1.8079164028167725,-10.557916641235352,0.8354617357254028,0.16451215744018555,2.6068817533086985e-05,Z,-10.55474491417408,2.6068817533086985e-05,0
BT21::15,AfD,disagree,Ablehnung,0,0.5,-0.20492157340049744,-1.7049216032028198,-10.57992172241211,0.8175535798072815,0.18242086470127106,2.5510031264275312e-05,Z,-10.576413482427597,2.5510031264275312e-05,0
BT21::15,AfD,disagree,Ablehnung,0,1.0,-0.20488835871219635,-1.7048883438110352,-10.454888343811035,0.8175508379936218,0.1824202537536621,2.8906555598950945e-05,Z,-10.451413318514824,2.8906555598950945e-05,0
BT21::15,AfD,disagree,Ablehnung,0,2.0,-0.2048892229795456,-1.704889178276062,-10.517389297485352,0.8175522685050964,0.18242058157920837,2.7155241696164012e-05,Z,-10.513913407921791,2.7155241696164012e-05,0
BT21::15,AfD,disagree,Ablehnung,0,4.0,-0.2049075812101364,-1.7049075365066528,-10.579907417297363,0.8175535798072815,0.18242086470127106,2.5510031264275312e-05,Z,-10.576413169503212,2.5510031264275312e-05,0
BT21::15,AfD,disagree,Ablehnung,0,8.0,-0.18289761245250702,-1.8078975677490234,-10.557897567749023,0.8354617357254028,0.16451215744018555,2.6068817533086985e-05,Z,-10.554744601249695,2.6068817533086985e-05,0
BT21::17,AfD,agree,Zustimmung,0,0.0,-1.4532612562179565,-0.32826125621795654,-3.578261375427246,0.2381150871515274,0.7334461212158203,0.028438791632652283,Neutral,-1.1630414128303528,0.2381150871515274,0
BT21::17,AfD,agree,Zustimmung,0,0.5,-1.3648698329925537,-0.3648698031902313,-3.4898698329925537,0.26057177782058716,0.7083074450492859,0.03112085722386837,Neutral,-1.0429991483688354,0.26057177782058716,0
BT21::17,AfD,agree,Zustimmung,0,1.0,-1.3689162731170654,-0.36891627311706543,-3.3689162731170654,0.2594964802265167,0.7053844928741455,0.03511902317404747,Neutral,-1.0485873222351074,0.2594964802265167,0
BT21::17,AfD,agree,Zustimmung,0,2.0,-1.3689442873001099,-0.36894428730010986,-3.3689441680908203,0.2594964802265167,0.7053844928741455,0.03511902317404747,Neutral,-1.0485873222351074,0.2594964802265167,0
