thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.0,-0.9818354845046997,-2.73183536529541,-1.9818354845046997,0.6486541628837585,0.11271920800209045,0.23862656950950623,Z,0.6131290197372437,0.6486541628837585,1
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.5,-0.9796338081359863,-2.7296338081359863,-1.9796338081359863,0.6486542224884033,0.11271919310092926,0.23862658441066742,Z,0.6131290197372437,0.6486542224884033,1
BT21::1,DIE_LINKE,agree,Zustimmung,0,1.0,-0.9305130243301392,-2.6805129051208496,-1.9305130243301392,0.6486541628837585,0.11271920800209045,0.23862656950950623,Z,0.6131290197372437,0.6486541628837585,1
BT21::1,DIE_LINKE,agree,Zustimmung,0,2.0,-0.9816025495529175,-2.731602668762207,-1.9816025495529175,0.6486542224884033,0.11271919310092926,0.23862658441066742,Z,0.6131290197372437,0.6486542224884033,1
BT21::1,DIE_LINKE,agree,Zustimmung,0,4.0,-0.9442528486251831,-2.6942529678344727,-1.944252848625183,0.6486542224884033,0.11271919310092926,0.23862658441066742,Z,0.6131290197372437,0.6486542224884033,1
BT21::1,DIE_LINKE,agree,Zustimmung,0,8.0,-0.9915958642959595,-2.74159574508667,-1.9915958642959595,0.6486541628837585,0.11271920800209045,0.23862656950950623,Z,0.6131290197372437,0.6486541628837585,1
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.0,-2.052994728088379,-3.990494728088379,-2.302994728088379,0.5200574398040771,0.0749213844537735,0.40502116084098816,Ich,-0.3845865726470947,0.40502116084098816,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.5,-1.877354383468628,-4.002354621887207,-2.252354383468628,0.553488552570343,0.06610476225614548,0.3804067373275757,Ich,-0.4878222942352295,0.3804067373275757,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,1.0,-1.9400854110717773,-4.065085411071777,-2.3150854110717773,0.553488552570343,0.06610477715730667,0.3804067373275757,Ich,-0.4878222942352295,0.3804067373275757,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,2.0,-2.046715021133423,-4.109215259552002,-2.296715021133423,0.5246764421463013,0.0667051151394844,0.4086184501647949,Ich,-0.36967968940734863,0.4086184501647949,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,4.0,-2.0562069416046143,-3.9312069416046143,-2.3062069416046143,0.5175566077232361,0.07936988025903702,0.4030735194683075,Ich,-0.3926750421524048,0.4030735194683075,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,8.0,-2.2883548736572266,-4.100854873657227,-2.4133548736572266,0.4888201355934143,0.07979769259691238,0.4313822388648987,Ich,-0.2762138843536377,0.4313822388648987,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.0,-1.0181180238723755,-2.393117904663086,-2.518117904663086,0.6775206327438354,0.17130406200885773,0.15117532014846802,Z,0.7424008846282959,0.6775206327438354,1
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.5,-1.096509337425232,-2.3465094566345215,-2.4715094566345215,0.6496272683143616,0.18612129986286163,0.16425147652626038,Z,0.617401123046875,0.6496272683143616,1
BT21::5,DIE_LINKE,agree,Zustimmung,0,1.0,-1.0754032135009766,-2.4504032135009766,-2.4504032135009766,0.6641521453857422,0.1679239571094513,0.1679239571094513,Z,0.6818528175354004,0.6641521453857422,1
BT21::5,DIE_LINKE,agree,Zustimmung,0,2.0,-1.1374458074569702,-2.3874459266662598,-2.3874459266662598,0.6357240676879883,0.18213798105716705,0.18213798105716705,Z,0.5568529367446899,0.6357240676879883,1
BT21::5,DIE_LINKE,agree,Zustimmung,0,4.0,-1.1254950761795044,-2.500494956970215,-2.500494956970215,0.6641521453857422,0.1679239720106125,0.1679239720106125,Z,0.6818526983261108,0.6641521453857422,1
