thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::3,CDU_CSU,disagree,Ablehnung,0,0.0,-4.144886493682861,-0.019886285066604614,-13.394886016845703,0.01590636745095253,0.984092116355896,1.5287873793567996e-06,Neutral,-13.391033962368965,1.5287873793567996e-06,0
BT21::3,CDU_CSU,disagree,Ablehnung,0,0.5,-4.144886016845703,-0.01988605223596096,-13.519886016845703,0.01590636931359768,0.9840922355651855,1.3491502386386856e-06,Neutral,-13.516034195199609,1.3491502386386856e-06,0
BT21::3,CDU_CSU,disagree,Ablehnung,0,1.0,-4.144886493682861,-0.019886285066604614,-13.394886016845703,0.01590636745095253,0.984092116355896,1.5287873793567996e-06,Neutral,-13.391033962368965,1.5287873793567996e-06,0
BT21::3,CDU_CSU,disagree,Ablehnung,0,2.0,-4.144886493682861,-0.019886285066604614,-13.394886016845703,0.01590636745095253,0.984092116355896,1.5287873793567996e-06,Neutral,-13.391033962368965,1.5287873793567996e-06,0
BT21::3,CDU_CSU,disagree,Ablehnung,0,4.0,-4.144886493682861,-0.019886285066604614,-13.394886016845703,0.01590636745095253,0.984092116355896,1.5287873793567996e-06,Neutral,-13.391033962368965,1.5287873793567996e-06,0
BT21::3,CDU_CSU,disagree,Ablehnung,0,8.0,-4.144886493682861,-0.019886285066604614,-13.394886016845703,0.01590636745095253,0.984092116355896,1.5287873793567996e-06,Neutral,-13.391033962368965,1.5287873793567996e-06,0
BT21::4,CDU_CSU,disagree,Ablehnung,0,0.0,-15.60584545135498,-0.9808458089828491,-0.4808458089828491,1.680377437196512e-07,0.37754061818122864,0.6224592328071594,A,0.4999995231628418,0.6224592328071594,1
BT21::4,CDU_CSU,disagree,Ablehnung,0,0.5,-15.73084545135498,-0.9808458089828491,-0.4808458089828491,1.4829279848527221e-07,0.37754061818122864,0.6224592328071594,A,0.49999964237213135,0.6224592328071594,1
BT21::4,CDU_CSU,disagree,Ablehnung,0,1.0,-15.605846405029297,-0.9808462858200073,-0.4808462858200073,1.680377437196512e-07,0.37754061818122864,0.6224592328071594,A,0.4999995231628418,0.6224592328071594,1
BT21::4,CDU_CSU,disagree,Ablehnung,0,2.0,-15.7307710647583,-0.9807711839675903,-0.48077115416526794,1.4829279848527221e-07,0.37754061818122864,0.6224592328071594,A,0.49999967217445374,0.6224592328071594,1
BT21::4,CDU_CSU,disagree,Ablehnung,0,4.0,-15.6057710647583,-0.9807708263397217,-0.4807707965373993,1.680377437196512e-07,0.37754061818122864,0.6224592328071594,A,0.4999995529651642,0.6224592328071594,1
BT21::4,CDU_CSU,disagree,Ablehnung,0,8.0,-15.73084831237793,-0.9808478951454163,-0.48084789514541626,1.4829279848527221e-07,0.37754061818122864,0.6224592328071594,A,0.49999964237213135,0.6224592328071594,1
BT21::6,CDU_CSU,agree,Zustimmung,0,0.0,-12.62810230255127,-0.003102016169577837,-6.878101825714111,3.285354068793822e-06,0.9989644289016724,0.0010322275338694453,Neutral,-12.626033058855683,3.285354068793822e-06,0
BT21::6,CDU_CSU,agree,Zustimmung,0,0.5,-12.627981185913086,-0.0029810296837240458,-7.002981185913086,3.2857528822205495e-06,0.9990856647491455,0.0009110482060350478,Neutral,-12.625911572482437,3.2857528822205495e-06,0
BT21::6,CDU_CSU,agree,Zustimmung,0,1.0,-12.62810230255127,-0.0031022538896650076,-6.8781023025512695,3.285354068793822e-06,0.9989644289016724,0.0010322275338694453,Neutral,-12.626032821368426,3.285354068793822e-06,0
BT21::6,CDU_CSU,agree,Zustimmung,0,2.0,-12.62810230255127,-0.003102016169577837,-6.878101825714111,3.285354068793822e-06,0.9989644289016724,0.0010322275338694453,Neutral,-12.626033058855683,3.285354068793822e-06,0
BT21::6,CDU_CSU,agree,Zustimmung,0,4.0,-12.75298023223877,-0.0029806732200086117,-7.002980709075928,2.899668061218108e-06,0.9990860223770142,0.0009110485552810133,Neutral,-12.750910975504667,2.899668061218108e-06,0
BT21::6,CDU_CSU,agree,Zustimmung,0,8.0,-12.753101348876953,-0.003101659705862403,-6.878101825714111,2.8993163141421974e-06,0.9989649057388306,0.0010322281159460545,Neutral,-12.751032461877912,2.8993163141421974e-06,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,0.0,-1.1407480239868164,-0.390747994184494,-14.265748023986816,0.3208211064338684,0.6791782379150391,6.399526455425075e-07,Neutral,-14.261871039867401,6.399526455425075e-07,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,0.5,-1.1410833597183228,-0.39108338952064514,-14.141083717346191,0.320821076631546,0.6791781783103943,7.251612714753719e-07,Neutral,-14.136871337890625,7.251612714753719e-07,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,1.0,-1.1406625509262085,-0.3906625211238861,-14.26566219329834,0.3208211064338684,0.6791782379150391,6.399526455425075e-07,Neutral,-14.261870682239532,6.399526455425075e-07,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,2.0,-1.1406625509262085,-0.3906625211238861,-14.26566219329834,0.3208211064338684,0.6791782379150391,6.399526455425075e-07,Neutral,-14.261870682239532,6.399526455425075e-07,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,4.0,-1.1411617994308472,-0.39116182923316956,-14.141161918640137,0.320821076631546,0.6791781783103943,7.251612714753719e-07,Neutral,-14.136871099472046,7.251612714753719e-07,0
BT21::8,CDU_CSU,disagree,Ablehnung,0,8.0,-1.140748143196106,-0.39074817299842834,-14.390748023986816,0.3208211362361908,0.6791782975196838,5.647562488775293e-07,Neutral,-14.386870861053467,5.647562488775293e-07,0
BT21::10,CDU_CSU,neutral,Neutral,0,0.0,-7.379533290863037,-0.00453348970040679,-15.129533767700195,0.0006263339309953153,0.9993733763694763,2.6978867140314833e-07,Neutral,7.374569217208773,0.9993733763694763,1
BT21::10,CDU_CSU,neutral,Neutral,0,0.5,-7.5043768882751465,-0.004377069883048534,-15.254377365112305,0.0005527784815058112,0.9994469285011292,2.3810520133338287e-07,Neutral,7.4995692344382405,0.9994469285011292,1
BT21::10,CDU_CSU,neutral,Neutral,0,1.0,-7.5043768882751465,-0.004376832861453295,-15.254376411437988,0.0005527784815058112,0.9994469285011292,2.3810520133338287e-07,Neutral,7.499569471459836,0.9994469285011292,1
BT21::10,CDU_CSU,neutral,Neutral,0,2.0,-7.379955291748047,-0.004955272655934095,-15.129955291748047,0.0006263339309953153,0.9993733763694763,2.6978867140314833e-07,Neutral,7.374569435138255,0.9993733763694763,1
BT21::10,CDU_CSU,neutral,Neutral,0,4.0,-7.504798889160156,-0.004798919428139925,-15.254798889160156,0.0005527784815058112,0.9994469285011292,2.3810520133338287e-07,Neutral,7.499569385778159,0.9994469285011292,1
BT21::10,CDU_CSU,neutral,Neutral,0,8.0,-7.504881858825684,-0.004881962668150663,-15.254881858825684,0.0005527784815058112,0.9994469285011292,2.3810520133338287e-07,Neutral,7.4995693122036755,0.9994469285011292,1
BT21::11,CDU_CSU,disagree,Ablehnung,0,0.0,-14.642704010009766,-0.39270398020744324,-1.1427040100097656,4.39832689380637e-07,0.6791783571243286,0.3208211660385132,Neutral,-0.7500006258487701,0.3208211660385132,0
BT21::11,CDU_CSU,disagree,Ablehnung,0,0.5,-14.642704010009766,-0.3927043676376343,-1.1427043676376343,4.39832689380637e-07,0.6791783571243286,0.3208211660385132,Neutral,-0.7500005960464478,0.3208211660385132,0
BT21::11,CDU_CSU,disagree,Ablehnung,0,1.0,-14.642704010009766,-0.39270398020744324,-1.1427040100097656,4.39832689380637e-07,0.6791783571243286,0.3208211660385132,Neutral,-0.7500006258487701,0.3208211660385132,0
BT21::11,CDU_CSU,disagree,Ablehnung,0,2.0,-14.767704010009766,-0.3927043080329895,-1.1427042484283447,3.8815099401290354e-07,0.6791784167289734,0.3208211660385132,Neutral,-0.750000536441803,0.3208211660385132,0
BT21::11,CDU_CSU,disagree,Ablehnung,0,4.0,-14.642706871032715,-0.39270687103271484,-1.1427068710327148,4.39832689380637e-07,0.6791783571243286,0.3208211660385132,Neutral,-0.7500005960464478,0.3208211660385132,0
BT21::11,CDU_CSU,disagree,Ablehnung,0,8.0,-14.642704963684082,-0.39270469546318054,-1.142704725265503,4.39832689380637e-07,0.6791783571243286,0.3208211660385132,Neutral,-0.7500006258487701,0.3208211660385132,0
