thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,CDU_CSU,disagree,Ablehnung,0,0.0,-3.4804108142852783,-0.23041078448295593,-2.8554108142852783,0.03489355742931366,0.8999167084693909,0.06518974900245667,Neutral,-2.663041442632675,0.06518974900245667,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,0.5,-3.374866008758545,-0.24986593425273895,-2.874866008758545,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-2.667999178171158,0.06488828361034393,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,1.0,-3.360560417175293,-0.23556050658226013,-2.860560417175293,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-2.667999029159546,0.06488828361034393,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,2.0,-3.374828338623047,-0.24982842803001404,-2.874828338623047,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-2.667999029159546,0.06488828361034393,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,4.0,-3.382053852081299,-0.2570539712905884,-2.757053852081299,0.03901960700750351,0.8880821466445923,0.07289822399616241,Neutral,-2.5429989993572235,0.07289822399616241,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,8.0,-3.254106283187866,-0.2541062533855438,-2.879106283187866,0.044364530593156815,0.8910854458808899,0.0645500123500824,Neutral,-2.67358735203743,0.0645500123500824,0
BT21::2,CDU_CSU,agree,Zustimmung,0,0.0,-3.4484076499938965,-0.32340773940086365,-3.5734076499938965,0.04058047756552696,0.9236074090003967,0.035812146961688995,Neutral,-3.1630413234233856,0.04058047756552696,0
BT21::2,CDU_CSU,agree,Zustimmung,0,0.5,-3.351642608642578,-0.35164251923561096,-3.601642608642578,0.04573657736182213,0.9186437129974365,0.03561968356370926,Neutral,-3.03804150223732,0.04573657736182213,0
BT21::2,CDU_CSU,agree,Zustimmung,0,1.0,-3.5402214527130127,-0.29022151231765747,-3.6652214527130127,0.03613651916384697,0.9319730997085571,0.03189036622643471,Neutral,-3.28364560008049,0.03613651916384697,0
BT21::2,CDU_CSU,agree,Zustimmung,0,2.0,-3.418999671936035,-0.29399970173835754,-3.668999671936035,0.04075196385383606,0.9275103807449341,0.03173765912652016,Neutral,-3.1586456298828125,0.04075196385383606,0
