thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.0,-2.4226913452148438,-0.1726912409067154,-3.0476913452148438,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.3048822954297066,0.09071942418813705,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.5,-2.4210634231567383,-0.17106331884860992,-3.0460634231567383,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.3048822954297066,0.09071942418813705,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,1.0,-2.421226978302002,-0.17122706770896912,-3.046226978302002,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.304882101714611,0.09071942418813705,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,2.0,-2.4211344718933105,-0.17113454639911652,-3.0461344718933105,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.3048821166157722,0.09071942418813705,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,4.0,-2.421119213104248,-0.17111916840076447,-3.046119213104248,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.304882235825062,0.09071942418813705,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,8.0,-2.421152353286743,-0.17115242779254913,-3.046152353286743,0.09071942418813705,0.8607219457626343,0.048558611422777176,Ne,-2.3048821166157722,0.09071942418813705,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.0,-1.9894211292266846,-0.239421084523201,-2.9894211292266846,0.1404004842042923,0.8079490661621094,0.051650453358888626,Ne,-2.9102242439985275,0.051650453358888626,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.5,-1.8923208713531494,-0.2673209309577942,-2.8923208713531494,0.15512776374816895,0.7878038883209229,0.057068321853876114,Ne,-2.8047445863485336,0.057068321853876114,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,1.0,-1.8923189640045166,-0.2673190236091614,-2.8923189640045166,0.15512776374816895,0.7878038883209229,0.057068321853876114,Ne,-2.8047445863485336,0.057068321853876114,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,2.0,-1.999342441558838,-0.2493423968553543,-2.874342441558838,0.13944151997566223,0.8024306297302246,0.05812788009643555,Ne,-2.7852242439985275,0.05812788009643555,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,4.0,-1.8922584056854248,-0.26725834608078003,-2.892258405685425,0.15512776374816895,0.7878038883209229,0.057068321853876114,Ne,-2.804744705557823,0.057068321853876114,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,8.0,-1.9902856349945068,-0.24028560519218445,-2.990285634994507,0.1404004842042923,0.8079490661621094,0.051650453358888626,Ne,-2.9102242290973663,0.051650453358888626,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.0,-3.130859136581421,-0.13085904717445374,-3.005859136581421,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.0548822805285454,0.04500716179609299,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.5,-3.130873918533325,-0.13087399303913116,-3.005873918533325,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.0548821166157722,0.04500716179609299,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,1.0,-3.1299045085906982,-0.12990453839302063,-3.0049045085906982,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.054882161319256,0.04500716179609299,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,2.0,-3.130845069885254,-0.13084512948989868,-3.005845069885254,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.0548821315169334,0.04500716179609299,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,4.0,-3.1312127113342285,-0.13121259212493896,-3.0062127113342285,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.0548823103308678,0.04500716179609299,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,8.0,-3.1298649311065674,-0.12986497581005096,-3.0048649311065674,0.04500716179609299,0.9039930701255798,0.050999801605939865,Ne,-3.0548821464180946,0.04500716179609299,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,0.0,-2.195977210998535,-0.1959771364927292,-3.195977210998535,0.11419519782066345,0.8437947034835815,0.04201006516814232,Ne,-2.0485874116420746,0.11419519782066345,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,0.5,-2.2999212741851807,-0.17492128908634186,-3.2999212741851807,0.10266122221946716,0.8595718145370483,0.0377669520676136,Ne,-2.1679990887641907,0.10266122221946716,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,1.0,-2.196823835372925,-0.19682393968105316,-3.196823835372925,0.11419522017240524,0.8437947034835815,0.04201006516814232,Ne,-2.0485872328281403,0.11419522017240524,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,2.0,-2.299908399581909,-0.17490838468074799,-3.299908399581909,0.10266122221946716,0.8595718145370483,0.0377669520676136,Ne,-2.167999118566513,0.10266122221946716,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,4.0,-2.1960198879241943,-0.19601985812187195,-3.1960198879241943,0.11419519782066345,0.8437947034835815,0.04201006516814232,Ne,-2.04858735203743,0.11419519782066345,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,8.0,-2.196720838546753,-0.19672073423862457,-3.196720838546753,0.11419519782066345,0.8437947034835815,0.04201006516814232,Ne,-2.048587441444397,0.11419519782066345,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,0.0,-4.532928943634033,-0.1579289436340332,-2.157928943634033,0.010966012254357338,0.8711382150650024,0.11789573729038239,Ne,-2.0125095695257187,0.11789573729038239,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,0.5,-4.533470153808594,-0.15846993029117584,-2.1584699153900146,0.010966012254357338,0.8711382150650024,0.11789573729038239,Ne,-2.0125095546245575,0.11789573729038239,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,1.0,-4.656714916229248,-0.15671491622924805,-2.156714916229248,0.009689957834780216,0.872262179851532,0.11804784834384918,Ne,-2.011047750711441,0.11804784834384918,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,2.0,-4.5483269691467285,-0.17332716286182404,-2.0483272075653076,0.010796532034873962,0.857674777507782,0.13152869045734406,Ne,-1.8875096142292023,0.13152869045734406,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,4.0,-4.533292293548584,-0.1582924872636795,-2.158292531967163,0.010966012254357338,0.8711382150650024,0.11789573729038239,Ne,-2.0125096142292023,0.11789573729038239,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,8.0,-4.548726558685303,-0.17372652888298035,-2.0487265586853027,0.010796532034873962,0.857674777507782,0.13152869045734406,Ne,-1.887509599328041,0.13152869045734406,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,0.0,-1.856675386428833,-0.2316754311323166,-3.606675386428833,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.554744601249695,0.02779407799243927,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,0.5,-1.8571348190307617,-0.2321348786354065,-3.6071348190307617,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.5547445863485336,0.02779407799243927,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,1.0,-1.8560309410095215,-0.23103100061416626,-3.6060309410095215,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.5547445863485336,0.02779407799243927,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,2.0,-1.8551198244094849,-0.23011979460716248,-3.6051197052001953,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.5547445565462112,0.02779407799243927,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,4.0,-1.856116771697998,-0.23111672699451447,-3.606116771697998,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.554744690656662,0.02779407799243927,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,8.0,-1.8556545972824097,-0.23065464198589325,-3.605654716491699,0.15994387865066528,0.8122620582580566,0.02779407799243927,Ne,-3.5547447204589844,0.02779407799243927,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,0.0,-2.170706033706665,-0.17070600390434265,-3.795706033706665,0.11646910011768341,0.8605967164039612,0.02293412573635578,Ne,-2.0263002514839172,0.11646910011768341,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,0.5,-2.0614850521087646,-0.1864849478006363,-3.8114850521087646,0.12996137142181396,0.8474547266960144,0.02258390374481678,Ne,-1.901300311088562,0.12996137142181396,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,1.0,-2.060756206512451,-0.18575626611709595,-3.810756206512451,0.12996138632297516,0.8474546670913696,0.02258390188217163,Ne,-1.90130016207695,0.12996138632297516,0
